timestamp,cycle_id,distance_cm,weight_g,pir,fill_percent,hour,day_of_week,minute_of_day,delta_fill_3,delta_weight_3,pir_recent_3,fill_rate_15m,fill_rate_30m,weight_rate_15m,weight_rate_30m,pir_count_15m,pir_count_30m,time_to_full_minutes
2026-03-23 16:00:00,12,8.11,985.1,0,28.3,16,0,960,1.7,-8.65,1,0.1133,0.1,-0.5767,2.4417,1,2,185
2026-03-23 16:05:00,12,8.05,989.07,0,28.9,16,0,965,2.1,36.08,1,0.14,0.1067,2.4053,4.8623,1,2,180
2026-03-23 16:10:00,12,8.54,980.14,0,28.9,16,0,970,1.0,19.74,0,0.0667,0.09,1.316,1.762,0,2,175
2026-03-23 16:15:00,12,8.47,1150.53,0,29.1,16,0,975,0.8,165.43,0,0.0533,0.0833,11.0287,5.226,0,1,170
2026-03-23 16:20:00,12,7.91,1049.45,0,29.7,16,0,980,0.8,60.38,0,0.0533,0.0967,4.0253,3.2153,0,1,165
2026-03-23 16:25:00,12,8.13,945.59,0,30.3,16,0,985,1.4,-34.55,0,0.0933,0.08,-2.3033,-0.4937,0,0,160
2026-03-23 16:30:00,12,8.31,1199.02,0,30.5,16,0,990,1.4,48.49,0,0.0933,0.0733,3.2327,7.1307,0,0,155
2026-03-23 16:35:00,12,8.2,1214.32,0,31.5,16,0,995,1.8,164.87,0,0.12,0.0867,10.9913,7.5083,0,0,150
2026-03-23 16:40:00,12,7.68,1153.19,0,32.1,16,0,1000,1.8,207.6,0,0.12,0.1067,13.84,5.7683,0,0,145
2026-03-23 16:45:00,12,8.04,1070.88,0,32.5,16,0,1005,2.0,-128.14,0,0.1333,0.1133,-8.5427,-2.655,0,0,140
2026-03-23 16:50:00,12,7.19,1097.9,0,32.9,16,0,1010,1.4,-116.42,0,0.0933,0.1067,-7.7613,1.615,0,0,135
2026-03-23 16:55:00,12,8.11,1085.82,0,33.5,16,0,1015,1.4,-67.37,0,0.0933,0.1067,-4.4913,4.6743,0,0,130
2026-03-23 17:00:00,12,7.98,1216.05,1,34.5,17,0,1020,2.0,145.17,1,0.1333,0.1333,9.678,0.5677,1,1,125
2026-03-23 17:05:00,12,7.57,1307.2,0,34.8,17,0,1025,1.9,209.3,1,0.1267,0.11,13.9533,3.096,1,1,120
2026-03-23 17:10:00,12,7.8,1140.07,0,34.9,17,0,1030,1.4,54.25,1,0.0933,0.0933,3.6167,-0.4373,1,1,115
2026-03-23 17:15:00,12,7.13,1319.13,0,35.3,17,0,1035,0.8,103.08,0,0.0533,0.0933,6.872,8.275,0,1,110
2026-03-23 17:20:00,12,7.38,1348.35,1,36.2,17,0,1040,1.4,41.15,1,0.0933,0.11,2.7433,8.3483,1,2,105
2026-03-23 17:25:00,12,7.76,1275.13,0,36.6,17,0,1045,1.7,135.06,1,0.1133,0.1033,9.004,6.3103,1,2,100
2026-03-23 17:30:00,12,7.47,1361.65,0,37.6,17,0,1050,2.3,42.52,1,0.1533,0.1033,2.8347,4.8533,1,1,95
2026-03-23 17:35:00,12,7.04,1333.29,0,37.8,17,0,1055,1.6,-15.06,0,0.1067,0.1,-1.004,0.8697,0,1,90
2026-03-23 17:40:00,12,7.23,1295.29,0,38.1,17,0,1060,1.5,20.16,0,0.1,0.1067,1.344,5.174,0,1,85
2026-03-23 17:45:00,12,7.12,1272.0,0,38.6,17,0,1065,1.0,-89.65,0,0.0667,0.11,-5.9767,-1.571,0,1,80
2026-03-23 17:50:00,12,7.06,1287.23,0,38.6,17,0,1070,0.8,-46.06,0,0.0533,0.08,-3.0707,-2.0373,0,0,75
2026-03-23 17:55:00,12,7.9,1417.53,0,39.0,17,0,1075,0.9,122.24,0,0.06,0.08,8.1493,4.7467,0,0,70
2026-03-23 18:00:00,12,6.95,1337.89,0,40.2,18,0,1080,1.6,65.89,0,0.1067,0.0867,4.3927,-0.792,0,0,65
2026-03-23 18:05:00,12,7.05,1465.92,0,41.4,18,0,1085,2.8,178.69,0,0.1867,0.12,11.9127,4.421,0,0,60
2026-03-23 18:10:00,12,6.86,1432.74,0,42.7,18,0,1090,3.7,15.21,0,0.2467,0.1533,1.014,4.5817,0,0,55
2026-03-23 18:15:00,12,6.83,1686.98,1,44.7,18,0,1095,4.5,349.09,1,0.3,0.2033,23.2727,13.8327,1,1,50
2026-03-23 18:20:00,12,6.28,1696.73,0,46.0,18,0,1100,4.6,230.81,1,0.3067,0.2467,15.3873,13.65,1,1,45
2026-03-23 18:25:00,12,6.12,1713.62,1,47.3,18,0,1105,4.6,280.88,2,0.3067,0.2767,18.7253,9.8697,2,2,40
2026-03-23 18:30:00,12,5.91,1870.94,1,49.3,18,0,1110,4.6,183.96,2,0.3067,0.3033,12.264,17.7683,2,3,35
2026-03-23 18:35:00,12,5.71,1867.12,1,50.9,18,0,1115,4.9,170.39,3,0.3267,0.3167,11.3593,13.3733,3,4,30
2026-03-23 18:40:00,12,5.47,1790.15,0,52.4,18,0,1120,5.1,76.53,2,0.34,0.3233,5.102,11.9137,2,4,25
2026-03-23 18:45:00,12,5.88,1846.96,0,53.9,18,0,1125,4.6,-23.98,1,0.3067,0.3067,-1.5987,5.3327,1,3,20
2026-03-23 18:50:00,12,5.35,1974.77,0,55.3,18,0,1130,4.4,107.65,0,0.2933,0.31,7.1767,9.268,0,3,15
2026-03-23 18:55:00,12,4.9,2055.74,1,57.7,18,0,1135,5.3,265.59,1,0.3533,0.3467,17.706,11.404,1,3,10
2026-03-23 19:00:00,12,5.16,2134.73,1,59.7,19,0,1140,5.8,287.77,2,0.3867,0.3467,19.1847,8.793,2,3,5
2026-03-23 19:05:00,12,4.94,2208.19,0,60.8,19,0,1145,5.5,233.42,2,0.3667,0.33,15.5613,11.369,2,2,0
2026-03-23 19:10:00,13,10.13,332.82,1,9.2,19,0,1150,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,525
2026-03-23 19:15:00,13,10.38,465.09,1,11.0,19,0,1155,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,520
2026-03-23 19:20:00,13,9.57,497.08,0,12.5,19,0,1160,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,515
2026-03-23 19:25:00,13,9.31,477.9,1,14.0,19,0,1165,4.8,145.08,2,0.32,0.0,9.672,0.0,2,3,510
2026-03-23 19:30:00,13,9.31,587.77,1,15.4,19,0,1170,4.4,122.68,2,0.2933,0.0,8.1787,0.0,2,4,505
2026-03-23 19:35:00,13,9.56,657.27,1,16.8,19,0,1175,4.3,160.19,3,0.2867,0.0,10.6793,0.0,3,5,500
2026-03-23 19:40:00,13,9.32,623.63,0,18.1,19,0,1180,4.1,145.73,2,0.2733,0.2967,9.7153,9.6937,2,4,495
2026-03-23 19:45:00,13,8.92,734.12,1,19.8,19,0,1185,4.4,146.35,2,0.2933,0.2933,9.7567,8.9677,2,4,490
2026-03-23 19:50:00,13,8.39,673.05,0,20.7,19,0,1190,3.9,15.78,1,0.26,0.2733,1.052,5.8657,1,4,485
2026-03-23 19:55:00,13,8.76,835.7,0,21.6,19,0,1195,3.5,212.07,1,0.2333,0.2533,14.138,11.9267,1,3,480
2026-03-23 20:00:00,13,9.09,746.19,0,21.9,20,0,1200,2.1,12.07,0,0.14,0.2167,0.8047,5.2807,0,2,475
2026-03-23 20:05:00,13,8.41,772.58,0,22.4,20,0,1205,1.7,99.53,0,0.1133,0.1867,6.6353,3.8437,0,1,470
2026-03-23 20:10:00,13,8.75,748.58,0,22.6,20,0,1210,1.0,-87.12,0,0.0667,0.15,-5.808,4.165,0,1,465
2026-03-23 20:15:00,13,9.04,954.28,1,23.2,20,0,1215,1.3,208.09,1,0.0867,0.1133,13.8727,7.3387,1,1,460
2026-03-23 20:20:00,13,8.61,844.96,1,23.8,20,0,1220,1.4,72.38,2,0.0933,0.1033,4.8253,5.7303,2,2,455
2026-03-23 20:25:00,13,8.63,797.9,0,24.2,20,0,1225,1.6,49.32,2,0.1067,0.0867,3.288,-1.26,2,2,450
2026-03-23 20:30:00,13,8.55,850.97,1,24.4,20,0,1230,1.2,-103.31,2,0.08,0.0833,-6.8873,3.4927,2,3,445
2026-03-23 20:35:00,13,8.25,1043.34,1,25.5,20,0,1235,1.7,198.38,2,0.1133,0.1033,13.2253,9.0253,2,4,440
2026-03-23 20:40:00,13,8.05,823.15,0,26.0,20,0,1240,1.8,25.25,2,0.12,0.1133,1.6833,2.4857,2,4,435
2026-03-23 20:45:00,13,8.17,1002.56,0,26.1,20,0,1245,1.7,151.59,1,0.1133,0.0967,10.106,1.6093,1,3,430
2026-03-23 20:50:00,13,8.6,884.42,0,26.1,20,0,1250,0.6,-158.92,0,0.04,0.0767,-10.5947,1.3153,0,2,425
2026-03-23 20:55:00,13,8.41,1093.32,1,26.9,20,0,1255,0.9,270.17,1,0.06,0.09,18.0113,9.8473,1,3,420
2026-03-23 21:00:00,13,8.1,958.58,0,27.5,21,0,1260,1.4,-43.98,1,0.0933,0.1033,-2.932,3.587,1,2,415
2026-03-23 21:05:00,13,7.87,895.28,0,27.9,21,0,1265,1.8,10.86,1,0.12,0.08,0.724,-4.9353,1,1,410
2026-03-23 21:10:00,13,8.08,1049.79,0,28.1,21,0,1270,1.2,-43.53,0,0.08,0.07,-2.902,7.5547,0,1,405
2026-03-23 21:15:00,13,8.16,1000.77,0,28.2,21,0,1275,0.7,42.19,0,0.0467,0.07,2.8127,-0.0597,0,1,400
2026-03-23 21:20:00,13,8.32,851.45,0,28.3,21,0,1280,0.4,-43.83,0,0.0267,0.0733,-2.922,-1.099,0,1,395
2026-03-23 21:25:00,13,8.18,993.25,1,29.2,21,0,1285,1.1,-56.54,1,0.0733,0.0767,-3.7693,-3.3357,1,1,390
2026-03-23 21:30:00,13,8.07,994.93,0,29.5,21,0,1290,1.3,-5.84,1,0.0867,0.0667,-0.3893,1.2117,1,1,385
2026-03-23 21:35:00,13,7.97,975.27,0,29.9,21,0,1295,1.6,123.82,1,0.1067,0.0667,8.2547,2.6663,1,1,380
2026-03-23 21:40:00,13,7.83,1124.64,0,30.4,21,0,1300,1.2,131.39,0,0.08,0.0767,8.7593,2.495,0,1,375
2026-03-23 21:45:00,13,8.23,1134.03,0,30.4,21,0,1305,0.9,139.1,0,0.06,0.0733,9.2733,4.442,0,1,370
2026-03-23 21:50:00,13,8.06,1202.49,0,30.4,21,0,1310,0.5,227.22,0,0.0333,0.07,15.148,11.7013,0,1,365
2026-03-23 21:55:00,13,7.83,1063.51,0,30.8,21,0,1315,0.4,-61.13,0,0.0267,0.0533,-4.0753,2.342,0,0,360
2026-03-23 22:00:00,13,7.9,1061.07,0,31.1,22,0,1320,0.7,-72.96,0,0.0467,0.0533,-4.864,2.2047,0,0,355
2026-03-23 22:05:00,13,7.67,1213.9,0,31.3,22,0,1325,0.9,11.41,0,0.06,0.0467,0.7607,7.9543,0,0,350
2026-03-23 22:10:00,13,7.98,1081.1,0,31.7,22,0,1330,0.9,17.59,0,0.06,0.0433,1.1727,-1.4513,0,0,345
2026-03-23 22:15:00,13,8.08,1192.8,1,32.7,22,0,1335,1.6,131.73,1,0.1067,0.0767,8.782,1.959,1,1,340
2026-03-23 22:20:00,13,7.91,1218.84,0,33.1,22,0,1340,1.8,4.94,1,0.12,0.09,0.3293,0.545,1,1,335
2026-03-23 22:25:00,13,7.42,1192.8,1,34.1,22,0,1345,2.4,111.7,2,0.16,0.11,7.4467,4.3097,2,2,330
2026-03-23 22:30:00,13,7.74,1229.4,0,34.7,22,0,1350,2.0,36.6,1,0.1333,0.12,2.44,5.611,1,2,325
2026-03-23 22:35:00,13,7.63,1302.38,0,35.1,22,0,1355,2.0,83.54,1,0.1333,0.1267,5.5693,2.9493,1,2,320
2026-03-23 22:40:00,13,7.23,1190.93,0,35.1,22,0,1360,1.0,-1.87,0,0.0667,0.1133,-0.1247,3.661,0,2,315
2026-03-23 22:45:00,13,7.38,1151.52,0,35.4,22,0,1365,0.7,-77.88,0,0.0467,0.09,-5.192,-1.376,0,1,310
2026-03-23 22:50:00,13,7.32,1207.39,0,35.4,22,0,1370,0.3,-94.99,0,0.02,0.0767,-6.3327,-0.3817,0,1,305
2026-03-23 22:55:00,13,7.66,1220.94,0,35.8,22,0,1375,0.7,30.01,0,0.0467,0.0567,2.0007,0.938,0,0,300
2026-03-23 23:00:00,13,7.52,1212.23,0,35.9,23,0,1380,0.5,60.71,0,0.0333,0.04,4.0473,-0.5723,0,0,295
2026-03-23 23:05:00,13,6.96,1212.64,1,36.3,23,0,1385,0.9,5.25,1,0.06,0.04,0.35,-2.9913,1,1,290
2026-03-23 23:10:00,13,6.99,1328.85,0,36.6,23,0,1390,0.8,107.91,1,0.0533,0.05,7.194,4.5973,1,1,285
2026-03-23 23:15:00,13,7.16,1354.93,1,36.8,23,0,1395,0.9,142.7,2,0.06,0.0467,9.5133,6.7803,2,2,280
2026-03-23 23:20:00,13,6.87,1394.53,1,37.9,23,0,1400,1.6,181.89,2,0.1067,0.0833,12.126,6.238,2,3,275
2026-03-23 23:25:00,13,6.94,1321.3,0,38.1,23,0,1405,1.5,-7.55,2,0.1,0.0767,-0.5033,3.3453,2,3,270
2026-03-23 23:30:00,13,7.36,1395.53,0,38.2,23,0,1410,1.4,40.6,1,0.0933,0.0767,2.7067,6.11,1,3,265
2026-03-23 23:35:00,13,7.27,1276.02,0,38.6,23,0,1415,0.7,-118.51,0,0.0467,0.0767,-7.9007,2.1127,0,2,260
2026-03-23 23:40:00,13,6.84,1323.54,0,39.0,23,0,1420,0.9,2.24,0,0.06,0.08,0.1493,-0.177,0,2,255
2026-03-23 23:45:00,13,7.57,1443.3,0,39.4,23,0,1425,1.2,47.77,0,0.08,0.0867,3.1847,2.9457,0,1,250
2026-03-23 23:50:00,13,6.92,1308.77,0,39.5,23,0,1430,0.9,32.75,0,0.06,0.0533,2.1833,-2.8587,0,0,245
2026-03-23 23:55:00,13,7.28,1533.7,0,40.0,23,0,1435,1.0,210.16,0,0.0667,0.0633,14.0107,7.08,0,0,240
2026-03-24 00:00:00,13,7.0,1425.27,0,40.5,0,1,0,1.1,-18.03,0,0.0733,0.0767,-1.202,0.9913,0,0,235
2026-03-24 00:05:00,13,6.88,1400.9,0,40.7,0,1,5,1.2,92.13,0,0.08,0.07,6.142,4.1627,0,0,230
2026-03-24 00:10:00,13,6.4,1443.7,0,41.3,0,1,10,1.3,-90.0,0,0.0867,0.0767,-6.0,4.0053,0,0,225
2026-03-24 00:15:00,13,6.53,1542.38,1,42.2,0,1,15,1.7,117.11,1,0.1133,0.0933,7.8073,3.3027,1,1,220
2026-03-24 00:20:00,13,6.55,1531.02,0,42.5,0,1,20,1.8,130.12,1,0.12,0.1,8.6747,7.4083,1,1,215
2026-03-24 00:25:00,13,6.07,1565.52,0,42.8,0,1,25,1.5,121.82,1,0.1,0.0933,8.1213,1.0607,1,1,210
2026-03-24 00:30:00,13,6.78,1507.02,1,43.1,0,1,30,0.9,-35.36,1,0.06,0.0867,-2.3573,2.725,1,2,205
2026-03-24 00:35:00,13,6.56,1519.91,0,43.6,0,1,35,1.1,-11.11,1,0.0733,0.0967,-0.7407,3.967,1,2,200
2026-03-24 00:40:00,13,6.17,1612.58,0,43.9,0,1,40,1.1,47.06,1,0.0733,0.0867,3.1373,5.6293,1,2,195
2026-03-24 00:45:00,13,6.54,1478.41,0,43.9,0,1,45,0.8,-28.61,0,0.0533,0.0567,-1.9073,-2.1323,0,1,190
2026-03-24 00:50:00,13,6.81,1461.33,0,44.2,0,1,50,0.6,-58.58,0,0.04,0.0567,-3.9053,-2.323,0,1,185
2026-03-24 00:55:00,13,6.65,1611.35,0,44.5,0,1,55,0.6,-1.23,0,0.04,0.0567,-0.082,1.5277,0,1,180
2026-03-24 01:00:00,13,6.25,1575.75,1,45.3,1,1,60,1.4,97.34,1,0.0933,0.0733,6.4893,2.291,1,1,175
2026-03-24 01:05:00,13,6.17,1679.99,1,45.6,1,1,65,1.4,218.66,2,0.0933,0.0667,14.5773,5.336,2,2,170
2026-03-24 01:10:00,13,6.55,1518.4,0,46.3,1,1,70,1.8,-92.95,2,0.12,0.08,-6.1967,-3.1393,2,2,165
2026-03-24 01:15:00,13,6.18,1655.43,0,46.8,1,1,75,1.5,79.68,1,0.1,0.0967,5.312,5.9007,1,2,160
2026-03-24 01:20:00,13,6.29,1617.72,0,46.9,1,1,80,1.3,-62.27,0,0.0867,0.09,-4.1513,5.213,0,2,155
2026-03-24 01:25:00,13,5.83,1605.12,0,47.4,1,1,85,1.1,86.72,0,0.0733,0.0967,5.7813,-0.2077,0,2,150
2026-03-24 01:30:00,13,6.51,1619.66,0,47.8,1,1,90,1.0,-35.77,0,0.0667,0.0833,-2.3847,1.4637,0,1,145
2026-03-24 01:35:00,13,5.83,1647.33,0,48.2,1,1,95,1.3,29.61,0,0.0867,0.0867,1.974,-1.0887,0,0,140
2026-03-24 01:40:00,13,6.31,1768.86,0,48.8,1,1,100,1.4,163.74,0,0.0933,0.0833,10.916,8.3487,0,0,135
2026-03-24 01:45:00,13,6.48,1722.22,0,49.5,1,1,105,1.7,102.56,0,0.1133,0.09,6.8373,2.2263,0,0,130
2026-03-24 01:50:00,13,6.04,1801.1,0,49.8,1,1,110,1.6,153.77,0,0.1067,0.0967,10.2513,6.1127,0,0,125
2026-03-24 01:55:00,13,6.06,1756.71,0,50.4,1,1,115,1.6,-12.15,0,0.1067,0.1,-0.81,5.053,0,0,120
2026-03-24 02:00:00,13,5.62,1818.27,0,50.5,2,1,120,1.0,96.05,0,0.0667,0.09,6.4033,6.6203,0,0,115
2026-03-24 02:05:00,13,5.61,1796.82,0,50.9,2,1,125,1.1,-4.28,0,0.0733,0.09,-0.2853,4.983,0,0,110
2026-03-24 02:10:00,13,5.98,1886.94,0,50.9,2,1,130,0.5,130.23,0,0.0333,0.07,8.682,3.936,0,0,105
2026-03-24 02:15:00,13,6.43,1822.93,0,51.2,2,1,135,0.7,4.66,0,0.0467,0.0567,0.3107,3.357,0,0,100
2026-03-24 02:20:00,13,5.43,1869.91,0,51.6,2,1,140,0.7,73.09,0,0.0467,0.06,4.8727,2.2937,0,0,95
2026-03-24 02:25:00,13,5.83,1797.17,1,52.9,2,1,145,2.0,-89.77,1,0.1333,0.0833,-5.9847,1.3487,1,1,90
2026-03-24 02:30:00,13,5.79,1869.95,0,53.6,2,1,150,2.4,47.02,1,0.16,0.1033,3.1347,1.7227,1,1,85
2026-03-24 02:35:00,13,5.71,1910.69,1,54.1,2,1,155,2.5,40.78,2,0.1667,0.1067,2.7187,3.7957,2,2,80
2026-03-24 02:40:00,13,5.48,1920.52,0,54.4,2,1,160,1.5,123.35,1,0.1,0.1167,8.2233,1.1193,1,2,75
2026-03-24 02:45:00,13,5.09,1921.73,0,54.6,2,1,165,1.0,51.78,1,0.0667,0.1133,3.452,3.2933,1,2,70
2026-03-24 02:50:00,13,5.23,2076.63,1,55.9,2,1,170,1.8,165.94,1,0.12,0.1433,11.0627,6.8907,1,3,65
2026-03-24 02:55:00,13,5.36,2044.24,0,56.6,2,1,175,2.2,123.72,1,0.1467,0.1233,8.248,8.2357,1,2,60
2026-03-24 03:00:00,13,5.18,1941.5,0,56.9,3,1,180,2.3,19.77,1,0.1533,0.11,1.318,2.385,1,2,55
2026-03-24 03:05:00,13,5.36,2038.47,0,57.6,3,1,185,1.7,-38.16,0,0.1133,0.1167,-2.544,4.2593,0,1,50
2026-03-24 03:10:00,13,5.35,2023.43,0,57.8,3,1,190,1.2,-20.81,0,0.08,0.1133,-1.3873,3.4303,0,1,45
2026-03-24 03:15:00,13,5.13,1960.07,0,57.9,3,1,195,1.0,18.57,0,0.0667,0.11,1.238,1.278,0,1,40
2026-03-24 03:20:00,13,5.54,2041.52,1,58.6,3,1,200,1.0,3.05,1,0.0667,0.09,0.2033,-1.1703,1,1,35
2026-03-24 03:25:00,13,5.63,2102.68,0,59.1,3,1,205,1.3,79.25,1,0.0867,0.0833,5.2833,1.948,1,1,30
2026-03-24 03:30:00,13,4.61,2171.74,0,59.1,3,1,210,1.2,211.67,1,0.08,0.0733,14.1113,7.6747,1,1,25
2026-03-24 03:35:00,13,5.06,2101.12,0,59.3,3,1,215,0.7,59.6,0,0.0467,0.0567,3.9733,2.0883,0,1,20
2026-03-24 03:40:00,13,4.84,2082.5,0,59.5,3,1,220,0.4,-20.18,0,0.0267,0.0567,-1.3453,1.969,0,1,15
2026-03-24 03:45:00,13,5.13,2134.27,0,59.5,3,1,225,0.4,-37.47,0,0.0267,0.0533,-2.498,5.8067,0,1,10
2026-03-24 03:50:00,13,4.87,2042.22,0,59.9,3,1,230,0.6,-58.9,0,0.04,0.0433,-3.9267,0.0233,0,0,5
2026-03-24 03:55:00,13,4.82,2140.95,1,60.1,3,1,235,0.6,58.45,1,0.04,0.0333,3.8967,1.2757,1,1,0
2026-03-24 04:00:00,14,10.37,163.47,0,6.5,4,1,240,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,475
2026-03-24 04:05:00,14,10.1,154.93,0,6.5,4,1,245,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,470
2026-03-24 04:10:00,14,10.61,393.38,1,7.2,4,1,250,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,465
2026-03-24 04:15:00,14,10.19,217.45,0,7.4,4,1,255,0.9,53.98,1,0.06,0.0,3.5987,0.0,1,1,460
2026-03-24 04:20:00,14,10.38,303.34,0,7.4,4,1,260,0.9,148.41,1,0.06,0.0,9.894,0.0,1,1,455
2026-03-24 04:25:00,14,10.58,212.71,0,7.8,4,1,265,0.6,-180.67,0,0.04,0.0,-12.0447,0.0,0,1,450
2026-03-24 04:30:00,14,10.32,247.89,1,8.1,4,1,270,0.7,30.44,1,0.0467,0.0533,2.0293,2.814,1,2,445
2026-03-24 04:35:00,14,10.11,366.74,0,8.6,4,1,275,1.2,63.4,1,0.08,0.07,4.2267,7.0603,1,2,440
2026-03-24 04:40:00,14,10.17,332.7,0,8.6,4,1,280,0.8,119.99,1,0.0533,0.0467,7.9993,-2.0227,1,1,435
2026-03-24 04:45:00,14,10.14,482.99,1,9.3,4,1,285,1.2,235.1,1,0.08,0.0633,15.6733,8.8513,1,2,430
2026-03-24 04:50:00,14,9.92,410.12,1,9.7,4,1,290,1.1,43.38,2,0.0733,0.0767,2.892,3.5593,2,3,425
2026-03-24 04:55:00,14,10.3,347.17,1,10.3,4,1,295,1.7,14.47,3,0.1133,0.0833,0.9647,4.482,3,4,420
2026-03-24 05:00:00,14,9.43,228.67,0,10.6,5,1,300,1.3,-254.32,2,0.0867,0.0833,-16.9547,-0.6407,2,3,415
2026-03-24 05:05:00,14,9.46,427.52,0,10.9,5,1,305,1.2,17.4,1,0.08,0.0767,1.16,2.026,1,3,410
2026-03-24 05:10:00,14,9.43,548.2,0,11.4,5,1,310,1.1,201.03,0,0.0733,0.0933,13.402,7.1833,0,3,405
2026-03-24 05:15:00,14,9.5,422.44,0,11.8,5,1,315,1.2,193.77,0,0.08,0.0833,12.918,-2.0183,0,2,400
2026-03-24 05:20:00,14,9.66,366.43,0,12.4,5,1,320,1.5,-61.09,0,0.1,0.09,-4.0727,-1.4563,0,1,395
2026-03-24 05:25:00,14,9.96,496.54,0,13.0,5,1,325,1.6,-51.66,0,0.1067,0.09,-3.444,4.979,0,0,390
2026-03-24 05:30:00,14,9.62,482.97,0,13.5,5,1,330,1.7,60.53,0,0.1133,0.0967,4.0353,8.4767,0,0,385
2026-03-24 05:35:00,14,9.88,489.87,0,13.6,5,1,335,1.2,123.44,0,0.08,0.09,8.2293,2.0783,0,0,380
2026-03-24 05:40:00,14,9.95,455.72,0,14.1,5,1,340,1.1,-40.82,0,0.0733,0.09,-2.7213,-3.0827,0,0,375
2026-03-24 05:45:00,14,9.55,484.91,1,14.4,5,1,345,0.9,1.94,1,0.06,0.0867,0.1293,2.0823,1,1,370
2026-03-24 05:50:00,14,9.2,583.1,0,14.7,5,1,350,1.1,93.23,1,0.0733,0.0767,6.2153,7.2223,1,1,365
2026-03-24 05:55:00,14,9.62,555.36,1,15.2,5,1,355,1.1,99.64,2,0.0733,0.0733,6.6427,1.9607,2,2,360
2026-03-24 06:00:00,14,9.45,578.16,0,15.7,6,1,360,1.3,93.25,1,0.0867,0.0733,6.2167,3.173,1,2,355
2026-03-24 06:05:00,14,9.25,506.64,0,16.1,6,1,365,1.4,-76.46,1,0.0933,0.0833,-5.0973,0.559,1,2,350
2026-03-24 06:10:00,14,8.91,596.51,1,16.3,6,1,370,1.1,41.15,1,0.0733,0.0733,2.7433,4.693,1,3,345
2026-03-24 06:15:00,14,8.78,607.58,0,16.7,6,1,375,1.0,29.42,1,0.0667,0.0767,1.9613,4.089,1,2,340
2026-03-24 06:20:00,14,9.34,617.45,1,17.7,6,1,380,1.6,110.81,2,0.1067,0.1,7.3873,1.145,2,3,335
2026-03-24 06:25:00,14,9.2,660.95,1,18.5,6,1,385,2.2,64.44,2,0.1467,0.11,4.296,3.5197,2,3,330
2026-03-24 06:30:00,14,8.94,564.92,0,18.9,6,1,390,2.2,-42.66,2,0.1467,0.1067,-2.844,-0.4413,2,3,325
2026-03-24 06:35:00,14,8.95,636.28,0,19.5,6,1,395,1.8,18.83,1,0.12,0.1133,1.2553,4.3213,1,3,320
2026-03-24 06:40:00,14,8.92,784.18,1,20.3,6,1,400,1.8,123.23,1,0.12,0.1333,8.2153,6.2557,1,3,315
2026-03-24 06:45:00,14,9.07,732.22,0,20.3,6,1,405,1.4,167.3,1,0.0933,0.12,11.1533,4.1547,1,3,310
2026-03-24 06:50:00,14,9.16,585.04,0,20.3,6,1,410,0.8,-51.24,1,0.0533,0.0867,-3.416,-1.0803,1,2,305
2026-03-24 06:55:00,14,8.5,691.81,1,21.7,6,1,415,1.4,-92.37,1,0.0933,0.1067,-6.158,1.0287,1,2,300
2026-03-24 07:00:00,14,8.69,921.09,1,23.1,7,1,420,2.8,188.87,2,0.1867,0.14,12.5913,11.8723,2,3,295
2026-03-24 07:05:00,14,8.55,796.76,0,23.9,7,1,425,3.6,211.72,2,0.24,0.1467,14.1147,5.3493,2,3,290
2026-03-24 07:10:00,14,8.31,935.83,0,24.6,7,1,430,2.9,244.02,1,0.1933,0.1433,16.268,5.055,1,2,285
2026-03-24 07:15:00,14,8.75,940.74,1,25.8,7,1,435,2.7,19.65,1,0.18,0.1833,1.31,6.9507,1,3,280
2026-03-24 07:20:00,14,8.3,1060.97,1,27.2,7,1,440,3.3,264.21,2,0.22,0.23,17.614,15.8643,2,4,275
2026-03-24 07:25:00,14,8.26,1090.38,0,28.3,7,1,445,3.7,154.55,2,0.2467,0.22,10.3033,13.2857,2,3,270
2026-03-24 07:30:00,14,7.92,992.57,1,29.1,7,1,450,3.3,51.83,2,0.22,0.2,3.4553,2.3827,2,3,265
2026-03-24 07:35:00,14,8.41,1073.35,1,29.4,7,1,455,2.2,12.38,2,0.1467,0.1833,0.8253,9.2197,2,4,260
2026-03-24 07:40:00,14,8.09,1052.64,0,30.0,7,1,460,1.7,-37.74,2,0.1133,0.18,-2.516,3.8937,2,4,255
2026-03-24 07:45:00,14,8.05,1063.63,0,30.9,7,1,465,1.8,71.06,1,0.12,0.17,4.7373,4.0963,1,3,250
2026-03-24 07:50:00,14,7.54,1126.03,1,31.8,7,1,470,2.4,52.68,1,0.16,0.1533,3.512,2.1687,1,3,245
2026-03-24 07:55:00,14,7.56,1253.06,1,32.4,7,1,475,2.4,200.42,2,0.16,0.1367,13.3613,5.4227,2,4,240
2026-03-24 08:00:00,14,7.87,1147.41,0,33.6,8,1,480,2.7,83.78,2,0.18,0.15,5.5853,5.1613,2,3,235
2026-03-24 08:05:00,14,7.64,1266.24,1,34.7,8,1,485,2.9,140.21,2,0.1933,0.1767,9.3473,6.4297,2,3,230
