timestamp,cycle_id,distance_cm,weight_g,pir,fill_percent,hour,day_of_week,minute_of_day,delta_fill_3,delta_weight_3,pir_recent_3,time_to_full_minutes
2026-03-22 05:40:00,5,18.4,4016.2,1,61.3,5,6,340,2.3,574.4,2,140
2026-03-22 05:45:00,5,19.6,3914.4,0,62.1,5,6,345,1.9,232.1,1,135
2026-03-22 05:50:00,5,18.5,3759.4,0,62.3,5,6,350,1.9,-82.8,1,130
2026-03-22 05:55:00,5,17.8,4330.6,0,63.0,5,6,355,1.7,314.4,0,125
2026-03-22 06:00:00,5,17.9,3943.6,0,63.6,6,6,360,1.5,29.2,0,120
2026-03-22 06:05:00,5,17.8,3875.8,0,63.7,6,6,365,1.4,116.4,0,115
2026-03-22 06:10:00,5,17.5,4186.6,0,64.7,6,6,370,1.7,-144.0,0,110
2026-03-22 06:15:00,5,16.5,3943.4,1,65.5,6,6,375,1.9,-0.2,1,105
2026-03-22 06:20:00,5,16.8,4119.6,1,65.8,6,6,380,2.1,243.8,2,100
2026-03-22 06:25:00,5,16.7,4139.8,0,66.2,6,6,385,1.5,-46.8,2,95
2026-03-22 06:30:00,5,16.9,4171.9,0,66.3,6,6,390,0.8,228.5,1,90
2026-03-22 06:35:00,5,17.0,4219.6,1,66.3,6,6,395,0.5,100.0,1,85
2026-03-22 06:40:00,5,18.2,4175.0,1,66.5,6,6,400,0.3,35.2,2,80
2026-03-22 06:45:00,5,17.0,4202.9,0,67.1,6,6,405,0.8,31.0,2,75
2026-03-22 06:50:00,5,16.7,3994.7,0,67.6,6,6,410,1.3,-224.9,1,70
2026-03-22 06:55:00,5,16.9,3799.1,0,67.8,6,6,415,1.3,-375.9,0,65
2026-03-22 07:00:00,5,15.3,3945.6,0,68.6,7,6,420,1.5,-257.3,0,60
2026-03-22 07:05:00,5,15.4,4359.5,0,69.4,7,6,425,1.8,364.8,0,55
2026-03-22 07:10:00,5,15.9,4349.5,0,70.0,7,6,430,2.2,550.4,0,50
2026-03-22 07:15:00,5,14.1,4334.1,0,70.6,7,6,435,2.0,388.5,0,45
2026-03-22 07:20:00,5,14.7,4564.7,1,72.3,7,6,440,2.9,205.2,1,40
2026-03-22 07:25:00,5,14.5,4927.4,1,73.6,7,6,445,3.6,577.9,2,35
2026-03-22 07:30:00,5,15.2,4669.0,0,74.0,7,6,450,3.4,334.9,2,30
2026-03-22 07:35:00,5,13.2,4362.1,0,75.1,7,6,455,2.8,-202.6,1,25
2026-03-22 07:40:00,5,13.5,4567.4,0,76.3,7,6,460,2.7,-360.0,0,20
2026-03-22 07:45:00,5,13.7,4693.9,1,76.9,7,6,465,2.9,24.9,1,15
2026-03-22 07:50:00,5,12.7,5184.6,1,78.2,7,6,470,3.1,822.5,2,10
2026-03-22 07:55:00,5,13.6,4799.2,1,78.9,7,6,475,2.6,231.8,3,5
2026-03-22 08:00:00,5,12.1,5006.8,0,80.1,8,6,480,3.2,312.9,2,0
2026-03-22 08:05:00,6,34.0,1085.0,0,13.7,8,6,485,0.0,0.0,0,380
2026-03-22 08:10:00,6,35.1,1256.1,1,14.6,8,6,490,0.0,0.0,1,375
2026-03-22 08:15:00,6,35.5,1265.6,0,15.1,8,6,495,0.0,0.0,1,370
2026-03-22 08:20:00,6,33.0,996.6,0,15.6,8,6,500,1.9,-88.4,1,365
2026-03-22 08:25:00,6,34.6,1369.8,1,17.6,8,6,505,3.0,113.7,1,360
2026-03-22 08:30:00,6,33.2,1193.9,0,18.7,8,6,510,3.6,-71.7,1,355
2026-03-22 08:35:00,6,34.8,1027.7,0,19.4,8,6,515,3.8,31.1,1,350
2026-03-22 08:40:00,6,33.8,1398.8,0,20.2,8,6,520,2.6,29.0,0,345
2026-03-22 08:45:00,6,33.2,1588.4,1,21.4,8,6,525,2.7,394.5,1,340
2026-03-22 08:50:00,6,31.4,1257.3,0,22.0,8,6,530,2.6,229.6,1,335
2026-03-22 08:55:00,6,31.9,1490.4,1,23.2,8,6,535,3.0,91.6,2,330
2026-03-22 09:00:00,6,30.0,1316.8,0,23.4,9,6,540,2.0,-271.6,1,325
2026-03-22 09:05:00,6,32.3,1569.2,0,23.8,9,6,545,1.8,311.9,1,320
2026-03-22 09:10:00,6,30.7,1543.1,0,24.4,9,6,550,1.2,52.7,0,315
2026-03-22 09:15:00,6,31.1,1659.4,0,24.9,9,6,555,1.5,342.6,0,310
2026-03-22 09:20:00,6,31.1,1657.4,1,25.3,9,6,560,1.5,88.2,1,305
2026-03-22 09:25:00,6,30.5,1468.0,1,25.3,9,6,565,0.9,-75.1,2,300
2026-03-22 09:30:00,6,30.8,1637.3,0,25.8,9,6,570,0.9,-22.1,2,295
2026-03-22 09:35:00,6,30.3,1494.2,1,27.2,9,6,575,1.9,-163.2,2,290
2026-03-22 09:40:00,6,30.9,1788.7,1,27.5,9,6,580,2.2,320.7,2,285
2026-03-22 09:45:00,6,30.1,1909.6,0,27.6,9,6,585,1.8,272.3,2,280
2026-03-22 09:50:00,6,29.8,2021.8,1,28.2,9,6,590,1.0,527.6,2,275
2026-03-22 09:55:00,6,28.9,1804.5,0,28.9,9,6,595,1.4,15.8,1,270
2026-03-22 10:00:00,6,30.1,1761.0,1,29.6,10,6,600,2.0,-148.6,2,265
2026-03-22 10:05:00,6,29.5,1979.7,0,30.2,10,6,605,2.0,-42.1,1,260
2026-03-22 10:10:00,6,29.6,2034.0,0,31.0,10,6,610,2.1,229.5,1,255
2026-03-22 10:15:00,6,29.9,1919.5,0,31.5,10,6,615,1.9,158.5,0,250
2026-03-22 10:20:00,6,28.5,1802.5,0,31.5,10,6,620,1.3,-177.2,0,245
2026-03-22 10:25:00,6,27.4,2032.2,0,32.0,10,6,625,1.0,-1.8,0,240
2026-03-22 10:30:00,6,28.8,1961.0,0,32.2,10,6,630,0.7,41.5,0,235
2026-03-22 10:35:00,6,29.1,1797.7,0,32.2,10,6,635,0.7,-4.8,0,230
2026-03-22 10:40:00,6,28.4,2197.7,0,32.4,10,6,640,0.4,165.5,0,225
2026-03-22 10:45:00,6,28.4,2017.0,0,33.6,10,6,645,1.4,56.0,0,220
2026-03-22 10:50:00,6,29.2,2281.5,0,33.6,10,6,650,1.4,483.8,0,215
2026-03-22 10:55:00,6,28.0,2411.6,0,33.9,10,6,655,1.5,213.9,0,210
2026-03-22 11:00:00,6,27.8,2031.6,0,34.4,11,6,660,0.8,14.6,0,205
2026-03-22 11:05:00,6,28.7,2061.5,1,34.9,11,6,665,1.3,-220.0,1,200
2026-03-22 11:10:00,6,27.7,2273.7,0,34.9,11,6,670,1.0,-137.9,1,195
2026-03-22 11:15:00,6,29.0,2087.5,0,35.6,11,6,675,1.2,55.9,1,190
2026-03-22 11:20:00,6,27.4,2090.7,0,35.7,11,6,680,0.8,29.2,0,185
2026-03-22 11:25:00,6,26.8,2339.7,0,36.0,11,6,685,1.1,66.0,0,180
2026-03-22 11:30:00,6,27.2,2365.3,0,36.2,11,6,690,0.6,277.8,0,175
2026-03-22 11:35:00,6,28.5,2360.7,0,36.9,11,6,695,1.2,270.0,0,170
2026-03-22 11:40:00,6,27.5,2564.2,0,37.1,11,6,700,1.1,224.5,0,165
2026-03-22 11:45:00,6,26.8,2468.1,1,37.1,11,6,705,0.9,102.8,1,160
2026-03-22 11:50:00,6,26.6,2569.9,0,37.4,11,6,710,0.5,209.2,1,155
2026-03-22 11:55:00,6,26.5,2603.9,1,38.4,11,6,715,1.3,39.7,2,150
2026-03-22 12:00:00,6,26.4,2473.6,0,40.1,12,6,720,3.0,5.5,1,145
2026-03-22 12:05:00,6,26.0,2397.6,0,41.1,12,6,725,3.7,-172.3,1,140
2026-03-22 12:10:00,6,25.1,2771.9,1,43.9,12,6,730,5.5,168.0,1,135
2026-03-22 12:15:00,6,24.4,2729.1,0,45.5,12,6,735,5.4,255.5,1,130
2026-03-22 12:20:00,6,24.2,2833.1,0,46.3,12,6,740,5.2,435.5,1,125
2026-03-22 12:25:00,6,23.1,3080.5,1,48.6,12,6,745,4.7,308.6,1,120
2026-03-22 12:30:00,6,22.3,2988.3,0,50.0,12,6,750,4.5,259.2,1,115
2026-03-22 12:35:00,6,22.0,3008.3,1,51.4,12,6,755,5.1,175.2,2,110
2026-03-22 12:40:00,6,21.8,3484.8,1,52.9,12,6,760,4.3,404.3,2,105
2026-03-22 12:45:00,6,22.3,3474.9,1,54.1,12,6,765,4.1,486.6,3,100
2026-03-22 12:50:00,6,20.3,3702.3,1,56.4,12,6,770,5.0,694.0,3,95
2026-03-22 12:55:00,6,19.2,3529.4,1,58.1,12,6,775,5.2,44.6,3,90
2026-03-22 13:00:00,6,19.6,3764.4,1,59.5,13,6,780,5.4,289.5,3,85
2026-03-22 13:05:00,6,19.1,3733.2,1,60.8,13,6,785,4.4,30.9,3,80
2026-03-22 13:10:00,6,17.5,3781.9,1,63.3,13,6,790,5.2,252.5,3,75
2026-03-22 13:15:00,6,17.9,3919.2,0,64.4,13,6,795,4.9,154.8,2,70
2026-03-22 13:20:00,6,17.7,4254.5,1,66.4,13,6,800,5.6,521.3,2,65
2026-03-22 13:25:00,6,16.2,3984.3,0,67.5,13,6,805,4.2,202.4,1,60
2026-03-22 13:30:00,6,15.7,4584.3,1,69.4,13,6,810,5.0,665.1,2,55
2026-03-22 13:35:00,6,15.3,4672.8,1,71.1,13,6,815,4.7,418.3,2,50
2026-03-22 13:40:00,6,13.8,4710.4,1,73.1,13,6,820,5.6,726.1,3,45
2026-03-22 13:45:00,6,14.3,4424.7,1,74.6,13,6,825,5.2,-159.6,3,40
2026-03-22 13:50:00,6,12.8,4805.5,1,76.1,13,6,830,5.0,132.7,3,35
2026-03-22 13:55:00,6,13.2,4803.5,1,77.8,13,6,835,4.7,93.1,3,30
2026-03-22 14:00:00,6,11.9,4590.9,1,77.8,14,6,840,3.2,166.2,3,25
2026-03-22 14:05:00,6,13.9,4937.8,0,78.2,14,6,845,2.1,132.3,2,20
2026-03-22 14:10:00,6,12.8,4599.2,0,78.6,14,6,850,0.8,-204.3,1,15
2026-03-22 14:15:00,6,12.0,5078.5,0,78.6,14,6,855,0.8,487.6,0,10
2026-03-22 14:20:00,6,11.5,4988.1,0,79.0,14,6,860,0.8,50.3,0,5
2026-03-22 14:25:00,6,12.3,5273.3,1,80.8,14,6,865,2.2,674.1,1,0
2026-03-22 14:30:00,7,35.8,530.6,0,13.4,14,6,870,0.0,0.0,0,525
2026-03-22 14:35:00,7,34.8,961.0,1,14.6,14,6,875,0.0,0.0,1,520
2026-03-22 14:40:00,7,34.3,858.2,0,15.0,14,6,880,0.0,0.0,1,515
2026-03-22 14:45:00,7,34.5,1001.5,0,15.2,14,6,885,1.8,470.9,1,510
2026-03-22 14:50:00,7,35.3,993.2,0,15.2,14,6,890,0.6,32.2,0,505
2026-03-22 14:55:00,7,34.5,757.2,0,15.2,14,6,895,0.2,-101.0,0,500
2026-03-22 15:00:00,7,35.9,778.1,0,15.2,15,6,900,0.0,-223.4,0,495
2026-03-22 15:05:00,7,34.6,1031.4,1,17.3,15,6,905,2.1,38.2,1,490
2026-03-22 15:10:00,7,33.5,1020.2,0,17.6,15,6,910,2.4,263.0,1,485
2026-03-22 15:15:00,7,33.6,1073.6,0,17.8,15,6,915,2.6,295.5,1,480
2026-03-22 15:20:00,7,33.2,1568.8,0,18.3,15,6,920,1.0,537.4,0,475
2026-03-22 15:25:00,7,33.3,1154.7,0,19.0,15,6,925,1.4,134.5,0,470
2026-03-22 15:30:00,7,32.6,1037.3,0,19.2,15,6,930,1.4,-36.3,0,465
2026-03-22 15:35:00,7,32.8,1194.7,1,19.4,15,6,935,1.1,-374.1,1,460
2026-03-22 15:40:00,7,32.7,1384.4,0,19.6,15,6,940,0.6,229.7,1,455
2026-03-22 15:45:00,7,33.1,1322.7,1,20.4,15,6,945,1.2,285.4,2,450
2026-03-22 15:50:00,7,33.2,1388.7,1,20.8,15,6,950,1.4,194.0,2,445
2026-03-22 15:55:00,7,32.9,1693.9,1,21.6,15,6,955,2.0,309.5,3,440
2026-03-22 16:00:00,7,32.2,1498.5,0,22.5,16,6,960,2.1,175.8,2,435
2026-03-22 16:05:00,7,32.8,1482.2,0,22.5,16,6,965,1.7,93.5,1,430
2026-03-22 16:10:00,7,31.7,1460.0,0,22.7,16,6,970,1.1,-233.9,0,425
2026-03-22 16:15:00,7,31.9,1550.5,1,24.1,16,6,975,1.6,52.0,1,420
2026-03-22 16:20:00,7,32.7,1500.3,0,24.3,16,6,980,1.8,18.1,1,415
2026-03-22 16:25:00,7,32.8,1592.8,0,24.4,16,6,985,1.7,132.8,1,410
2026-03-22 16:30:00,7,31.0,1347.5,0,24.6,16,6,990,0.5,-203.0,0,405
2026-03-22 16:35:00,7,32.3,1701.1,0,25.2,16,6,995,0.9,200.8,0,400
2026-03-22 16:40:00,7,31.7,1569.3,0,25.6,16,6,1000,1.2,-23.5,0,395
2026-03-22 16:45:00,7,31.1,1436.6,0,26.3,16,6,1005,1.7,89.1,0,390
2026-03-22 16:50:00,7,30.3,1964.3,0,26.6,16,6,1010,1.4,263.2,0,385
2026-03-22 16:55:00,7,29.4,1636.0,1,27.3,16,6,1015,1.7,66.7,1,380
2026-03-22 17:00:00,7,30.9,1928.6,0,27.7,17,6,1020,1.4,492.0,1,375
2026-03-22 17:05:00,7,30.5,1732.9,0,28.1,17,6,1025,1.5,-231.4,1,370
2026-03-22 17:10:00,7,29.8,1878.9,0,28.6,17,6,1030,1.3,242.9,0,365
2026-03-22 17:15:00,7,29.5,1596.8,0,29.0,17,6,1035,1.3,-331.8,0,360
2026-03-22 17:20:00,7,28.8,2028.4,0,29.4,17,6,1040,1.3,295.5,0,355
2026-03-22 17:25:00,7,28.6,1805.9,0,29.6,17,6,1045,1.0,-73.0,0,350
2026-03-22 17:30:00,7,29.6,1804.3,1,31.3,17,6,1050,2.3,207.5,1,345
2026-03-22 17:35:00,7,29.7,2052.8,0,32.0,17,6,1055,2.6,24.4,1,340
2026-03-22 17:40:00,7,29.7,2066.0,0,32.7,17,6,1060,3.1,260.1,1,335
2026-03-22 17:45:00,7,28.6,2412.3,0,32.9,17,6,1065,1.6,608.0,0,330
2026-03-22 17:50:00,7,28.4,1992.2,0,33.5,17,6,1070,1.5,-60.6,0,325
2026-03-22 17:55:00,7,28.4,1960.5,0,34.0,17,6,1075,1.3,-105.5,0,320
2026-03-22 18:00:00,7,27.0,2206.7,1,35.4,18,6,1080,2.5,-205.6,1,315
2026-03-22 18:05:00,7,27.5,2260.5,0,36.5,18,6,1085,3.0,268.3,1,310
2026-03-22 18:10:00,7,26.4,2480.9,1,37.3,18,6,1090,3.3,520.4,2,305
2026-03-22 18:15:00,7,25.3,2567.8,1,39.4,18,6,1095,4.0,361.1,2,300
2026-03-22 18:20:00,7,26.1,2664.0,0,40.1,18,6,1100,3.6,403.5,2,295
2026-03-22 18:25:00,7,25.6,2685.0,1,42.7,18,6,1105,5.4,204.1,2,290
2026-03-22 18:30:00,7,24.1,2838.9,1,44.8,18,6,1110,5.4,271.1,2,285
2026-03-22 18:35:00,7,23.4,3031.9,1,45.8,18,6,1115,5.7,367.9,3,280
2026-03-22 18:40:00,7,23.2,3104.1,1,47.0,18,6,1120,4.3,419.1,3,275
2026-03-22 18:45:00,7,22.3,2669.8,0,47.8,18,6,1125,3.0,-169.1,2,270
2026-03-22 18:50:00,7,23.0,3271.5,1,50.4,18,6,1130,4.6,239.6,2,265
2026-03-22 18:55:00,7,22.5,3343.7,0,51.3,18,6,1135,4.3,239.6,1,260
2026-03-22 19:00:00,7,21.3,3420.6,1,52.4,19,6,1140,4.6,750.8,2,255
2026-03-22 19:05:00,7,22.3,3189.1,0,53.4,19,6,1145,3.0,-82.4,1,250
2026-03-22 19:10:00,7,22.7,3303.3,0,54.4,19,6,1150,3.1,-40.4,1,245
2026-03-22 19:15:00,7,20.5,3418.9,1,55.7,19,6,1155,3.3,-1.7,1,240
2026-03-22 19:20:00,7,19.1,3486.0,0,57.2,19,6,1160,3.8,296.9,1,235
2026-03-22 19:25:00,7,19.4,3737.4,0,58.3,19,6,1165,3.9,434.1,1,230
2026-03-22 19:30:00,7,17.6,3818.5,0,59.0,19,6,1170,3.3,399.6,0,225
2026-03-22 19:35:00,7,18.8,3788.4,0,60.1,19,6,1175,2.9,302.4,0,220
2026-03-22 19:40:00,7,19.3,3713.3,0,61.1,19,6,1180,2.8,-24.1,0,215
2026-03-22 19:45:00,7,18.6,3744.0,0,61.9,19,6,1185,2.9,-74.5,0,210
2026-03-22 19:50:00,7,16.6,4004.0,1,63.9,19,6,1190,3.8,215.6,1,205
2026-03-22 19:55:00,7,17.7,3902.5,1,65.3,19,6,1195,4.2,189.2,2,200
2026-03-22 20:00:00,7,16.9,4293.9,0,65.6,20,6,1200,3.7,549.9,2,195
2026-03-22 20:05:00,7,17.5,3941.5,0,66.4,20,6,1205,2.5,-62.5,1,190
2026-03-22 20:10:00,7,16.6,4154.4,0,66.4,20,6,1210,1.1,251.9,0,185
2026-03-22 20:15:00,7,17.3,4060.6,0,66.5,20,6,1215,0.9,-233.3,0,180
2026-03-22 20:20:00,7,15.8,4379.9,1,67.7,20,6,1220,1.3,438.4,1,175
2026-03-22 20:25:00,7,17.1,4028.5,0,68.1,20,6,1225,1.7,-125.9,1,170
2026-03-22 20:30:00,7,15.3,4274.7,0,68.9,20,6,1230,2.4,214.1,1,165
2026-03-22 20:35:00,7,16.2,3912.5,0,68.9,20,6,1235,1.2,-467.4,0,160
2026-03-22 20:40:00,7,16.2,4318.6,0,69.1,20,6,1240,1.0,290.1,0,155
2026-03-22 20:45:00,7,15.1,4420.7,0,69.6,20,6,1245,0.7,146.0,0,150
2026-03-22 20:50:00,7,15.4,4322.6,0,69.8,20,6,1250,0.9,410.1,0,145
2026-03-22 20:55:00,7,15.6,4432.6,0,70.4,20,6,1255,1.3,114.0,0,140
2026-03-22 21:00:00,7,15.5,4228.4,0,70.7,21,6,1260,1.1,-192.3,0,135
2026-03-22 21:05:00,7,14.7,4324.4,0,70.7,21,6,1265,0.9,1.8,0,130
2026-03-22 21:10:00,7,14.4,4342.4,1,71.3,21,6,1270,0.9,-90.2,1,125
2026-03-22 21:15:00,7,14.5,4609.3,1,72.1,21,6,1275,1.4,380.9,2,120
2026-03-22 21:20:00,7,13.8,4664.3,0,72.4,21,6,1280,1.7,339.9,2,115
2026-03-22 21:25:00,7,13.2,4663.3,1,72.4,21,6,1285,1.1,320.9,2,110
2026-03-22 21:30:00,7,13.4,4353.7,0,72.4,21,6,1290,0.3,-255.6,1,105
2026-03-22 21:35:00,7,13.6,4666.2,0,73.4,21,6,1295,1.0,1.9,1,100
2026-03-22 21:40:00,7,15.8,4383.2,0,73.6,21,6,1300,1.2,-280.1,0,95
2026-03-22 21:45:00,7,15.4,4690.5,0,74.3,21,6,1305,1.9,336.8,0,90
2026-03-22 21:50:00,7,14.6,4811.8,0,74.8,21,6,1310,1.4,145.6,0,85
2026-03-22 21:55:00,7,12.8,4613.6,1,76.2,21,6,1315,2.6,230.4,1,80
2026-03-22 22:00:00,7,13.4,4620.3,0,76.3,22,6,1320,2.0,-70.2,1,75
2026-03-22 22:05:00,7,12.3,4468.1,0,76.3,22,6,1325,1.5,-343.7,1,70
2026-03-22 22:10:00,7,12.8,4722.5,0,76.6,22,6,1330,0.4,108.9,0,65
2026-03-22 22:15:00,7,12.2,4741.8,1,77.1,22,6,1335,0.8,121.5,1,60
2026-03-22 22:20:00,7,13.6,4774.9,0,77.4,22,6,1340,1.1,306.8,1,55
2026-03-22 22:25:00,7,11.8,4776.5,0,77.7,22,6,1345,1.1,54.0,1,50
2026-03-22 22:30:00,7,12.0,4803.5,0,77.7,22,6,1350,0.6,61.7,0,45
2026-03-22 22:35:00,7,13.7,4984.1,0,77.9,22,6,1355,0.5,209.2,0,40
2026-03-22 22:40:00,7,12.9,4719.0,0,78.2,22,6,1360,0.5,-57.5,0,35
2026-03-22 22:45:00,7,11.6,4905.0,0,78.7,22,6,1365,1.0,101.5,0,30
2026-03-22 22:50:00,7,12.8,4570.0,0,79.2,22,6,1370,1.3,-414.1,0,25
2026-03-22 22:55:00,7,13.3,4874.6,1,79.3,22,6,1375,1.1,155.6,1,20
2026-03-22 23:00:00,7,13.5,4847.5,0,79.3,23,6,1380,0.6,-57.5,1,15
2026-03-22 23:05:00,7,10.5,4889.2,1,79.5,23,6,1385,0.3,319.2,2,10
2026-03-22 23:10:00,7,10.5,4778.4,0,79.8,23,6,1390,0.5,-96.2,1,5
2026-03-22 23:15:00,7,12.1,5070.5,0,80.4,23,6,1395,1.1,223.0,1,0
2026-03-22 23:20:00,8,35.6,1015.9,0,13.7,23,6,1400,0.0,0.0,0,565
2026-03-22 23:25:00,8,36.0,846.5,0,13.7,23,6,1405,0.0,0.0,0,560
2026-03-22 23:30:00,8,34.7,802.5,1,14.7,23,6,1410,0.0,0.0,1,555
2026-03-22 23:35:00,8,35.5,1048.0,0,15.1,23,6,1415,1.4,32.1,1,550
2026-03-22 23:40:00,8,34.2,879.8,0,15.6,23,6,1420,1.9,33.3,1,545
2026-03-22 23:45:00,8,33.9,922.9,0,15.7,23,6,1425,1.0,120.4,0,540
2026-03-22 23:50:00,8,35.0,1104.2,1,16.3,23,6,1430,1.2,56.2,1,535
2026-03-22 23:55:00,8,34.1,727.5,0,16.3,23,6,1435,0.7,-152.3,1,530
2026-03-23 00:00:00,8,34.4,935.4,0,16.4,0,0,0,0.7,12.5,1,525
2026-03-23 00:05:00,8,34.9,806.2,0,16.7,0,0,5,0.4,-298.0,0,520
2026-03-23 00:10:00,8,34.6,1131.7,1,17.4,0,0,10,1.1,404.2,1,515
2026-03-23 00:15:00,8,34.6,1145.1,0,17.9,0,0,15,1.5,209.7,1,510
2026-03-23 00:20:00,8,34.3,943.8,0,17.9,0,0,20,1.2,137.6,1,505
2026-03-23 00:25:00,8,32.5,1168.3,0,18.2,0,0,25,0.8,36.6,0,500
2026-03-23 00:30:00,8,33.9,1128.4,0,18.4,0,0,30,0.5,-16.7,0,495
2026-03-23 00:35:00,8,32.8,1138.3,0,18.5,0,0,35,0.6,194.5,0,490
2026-03-23 00:40:00,8,33.5,1214.7,0,18.5,0,0,40,0.3,46.4,0,485
2026-03-23 00:45:00,8,32.8,1134.0,0,18.5,0,0,45,0.1,5.6,0,480
2026-03-23 00:50:00,8,34.8,1418.9,0,19.3,0,0,50,0.8,280.6,0,475
2026-03-23 00:55:00,8,32.8,1289.1,0,19.6,0,0,55,1.1,74.4,0,470
2026-03-23 01:00:00,8,33.1,1321.6,0,19.8,1,0,60,1.3,187.6,0,465
2026-03-23 01:05:00,8,32.4,1379.2,0,20.3,1,0,65,1.0,-39.7,0,460
2026-03-23 01:10:00,8,32.9,1178.9,0,20.6,1,0,70,1.0,-110.2,0,455
2026-03-23 01:15:00,8,33.1,1098.8,0,21.5,1,0,75,1.7,-222.8,0,450
2026-03-23 01:20:00,8,33.2,1319.7,1,21.8,1,0,80,1.5,-59.5,1,445
2026-03-23 01:25:00,8,31.0,1617.0,0,22.6,1,0,85,2.0,438.1,1,440
2026-03-23 01:30:00,8,32.0,1247.5,0,22.7,1,0,90,1.2,148.7,1,435
2026-03-23 01:35:00,8,31.5,1433.5,0,23.1,1,0,95,1.3,113.8,0,430
2026-03-23 01:40:00,8,32.0,1485.2,0,23.6,1,0,100,1.0,-131.8,0,425
2026-03-23 01:45:00,8,31.9,1667.9,1,24.2,1,0,105,1.5,420.4,1,420
2026-03-23 01:50:00,8,30.6,1542.4,0,24.6,1,0,110,1.5,108.9,1,415
2026-03-23 01:55:00,8,31.4,1565.3,0,25.2,1,0,115,1.6,80.1,1,410
2026-03-23 02:00:00,8,30.9,1749.7,0,25.4,2,0,120,1.2,81.8,0,405
2026-03-23 02:05:00,8,31.7,1646.5,1,26.3,2,0,125,1.7,104.1,1,400
2026-03-23 02:10:00,8,30.6,1674.8,0,27.2,2,0,130,2.0,109.5,1,395
2026-03-23 02:15:00,8,31.7,1708.2,0,27.8,2,0,135,2.4,-41.5,1,390
2026-03-23 02:20:00,8,31.2,1837.1,0,28.5,2,0,140,2.2,190.6,0,385
2026-03-23 02:25:00,8,29.7,1672.8,0,28.5,2,0,145,1.3,-2.0,0,380
2026-03-23 02:30:00,8,29.3,1701.7,0,28.8,2,0,150,1.0,-6.5,0,375
2026-03-23 02:35:00,8,30.2,1862.6,0,29.1,2,0,155,0.6,25.5,0,370
2026-03-23 02:40:00,8,28.9,1881.5,0,29.7,2,0,160,1.2,208.7,0,365
2026-03-23 02:45:00,8,29.3,1851.0,0,30.3,2,0,165,1.5,149.3,0,360
2026-03-23 02:50:00,8,28.4,2136.6,1,30.8,2,0,170,1.7,274.0,1,355
2026-03-23 02:55:00,8,29.1,1753.4,0,31.5,2,0,175,1.8,-128.1,1,350
2026-03-23 03:00:00,8,28.9,2084.9,1,31.6,3,0,180,1.3,233.9,2,345
2026-03-23 03:05:00,8,28.5,1868.2,1,32.6,3,0,185,1.8,-268.4,2,340
2026-03-23 03:10:00,8,28.6,2086.0,0,33.2,3,0,190,1.7,332.6,2,335
2026-03-23 03:15:00,8,27.6,2257.4,1,34.2,3,0,195,2.6,172.5,2,330
2026-03-23 03:20:00,8,26.6,2204.9,1,35.6,3,0,200,3.0,336.7,2,325
2026-03-23 03:25:00,8,27.5,2541.1,1,35.7,3,0,205,2.5,455.1,3,320
2026-03-23 03:30:00,8,27.8,2232.9,0,35.9,3,0,210,1.7,-24.5,2,315
2026-03-23 03:35:00,8,26.7,2245.6,0,36.0,3,0,215,0.4,40.7,1,310
2026-03-23 03:40:00,8,27.2,2117.7,0,36.1,3,0,220,0.4,-423.4,0,305
2026-03-23 03:45:00,8,27.7,2130.6,0,37.0,3,0,225,1.1,-102.3,0,300
2026-03-23 03:50:00,8,26.2,2368.6,0,37.4,3,0,230,1.4,123.0,0,295
2026-03-23 03:55:00,8,26.2,2505.5,0,38.0,3,0,235,1.9,387.8,0,290
2026-03-23 04:00:00,8,25.6,2447.3,1,38.2,4,0,240,1.2,316.7,1,285
2026-03-23 04:05:00,8,26.3,2414.0,0,38.6,4,0,245,1.2,45.4,1,280
2026-03-23 04:10:00,8,26.6,2675.0,1,39.0,4,0,250,1.0,169.5,2,275
2026-03-23 04:15:00,8,24.8,2247.8,0,39.4,4,0,255,1.2,-199.5,1,270
2026-03-23 04:20:00,8,25.1,2541.3,0,40.0,4,0,260,1.4,127.3,1,265
2026-03-23 04:25:00,8,25.6,2570.9,0,40.9,4,0,265,1.9,-104.1,0,260
2026-03-23 04:30:00,8,25.2,2557.2,0,40.9,4,0,270,1.5,309.4,0,255
2026-03-23 04:35:00,8,26.6,2628.5,1,41.8,4,0,275,1.8,87.2,1,250
2026-03-23 04:40:00,8,25.9,2588.6,0,41.8,4,0,280,0.9,17.7,1,245
2026-03-23 04:45:00,8,25.5,2723.1,1,43.1,4,0,285,2.2,165.9,2,240
2026-03-23 04:50:00,8,25.7,2645.1,1,43.4,4,0,290,1.6,16.6,2,235
2026-03-23 04:55:00,8,25.7,2773.5,1,44.2,4,0,295,2.4,184.9,3,230
2026-03-23 05:00:00,8,23.3,2669.1,0,45.1,5,0,300,2.0,-54.0,2,225
2026-03-23 05:05:00,8,24.4,2560.4,0,45.1,5,0,305,1.7,-84.7,1,220
2026-03-23 05:10:00,8,23.8,2814.2,0,45.8,5,0,310,1.6,40.7,0,215
2026-03-23 05:15:00,8,24.6,2936.1,1,47.0,5,0,315,1.9,267.0,1,210
2026-03-23 05:20:00,8,25.1,3183.3,0,47.1,5,0,320,2.0,622.9,1,205
2026-03-23 05:25:00,8,23.2,3062.3,1,48.4,5,0,325,2.6,248.1,2,200
